"Cycle";"Block";"Population";"Treatment";"Plates_nbr";"Replicate";"Env";"Pop_type";"Sex_struct";"Day";"Total_assay";"Total_assay_2";"Tot_per_worm";"Fec_today";"Total_fec";"Herm_alive_today";"Herm_dead";"Herm_killed";"Male_alive_today";"Male_dead";"Male_killed";"Herm_alive_yesterday";"Male_alive_yesterday";"Fec_yesterday";"Herm_mortality";"Male_mortality";"Trt_3";"Trt_6";"Rep2"
6;"3";"AD7";"M";22;"C";"Evolved";"Evolved";"Dioecious";"3";1896;1222;379,2;45,2;226;5;0;0;5;0;0;5;5;45,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 C"
6;"3";"AD7";"M";22;"C";"Evolved";"Evolved";"Dioecious";"4";1896;1222;379,2;199,2;996;5;0;0;5;0;0;5;5;199,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 C"
6;"3";"AD7";"M";22;"C";"Evolved";"Evolved";"Dioecious";"5";1896;1222;379,2;134,8;674;5;0;0;5;0;0;5;5;134,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 C"
6;"3";"AD7";"M";22;"D";"Evolved";"Evolved";"Dioecious";"3";2084;1314;416,8;70,8;354;5;0;0;5;0;0;5;5;70,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 D"
6;"3";"AD7";"M";22;"D";"Evolved";"Evolved";"Dioecious";"4";2084;1314;416,8;192;960;5;0;0;5;0;0;5;5;192;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 D"
6;"3";"AD7";"M";22;"D";"Evolved";"Evolved";"Dioecious";"5";2084;1314;416,8;154;770;5;0;0;5;0;0;5;5;154;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 D"
6;"3";"AD7";"M";22;"E";"Evolved";"Evolved";"Dioecious";"3";2234;1458;446,8;72,4;362;5;0;0;5;0;0;5;5;72,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 E"
6;"3";"AD7";"M";22;"E";"Evolved";"Evolved";"Dioecious";"4";2234;1458;446,8;219,2;1096;5;0;0;5;0;0;5;5;219,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 E"
6;"3";"AD7";"M";22;"E";"Evolved";"Evolved";"Dioecious";"5";2234;1458;446,8;155,2;776;5;0;0;5;0;0;5;5;155,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 E"
6;"3";"AD7";"M";22;"F";"Evolved";"Evolved";"Dioecious";"3";2072;1324;414,4;122,4;612;5;0;0;5;0;0;5;5;122,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 F"
6;"3";"AD7";"M";22;"F";"Evolved";"Evolved";"Dioecious";"4";2072;1324;414,4;142,4;712;5;0;0;5;0;0;5;5;142,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 F"
6;"3";"AD7";"M";22;"F";"Evolved";"Evolved";"Dioecious";"5";2072;1324;414,4;149,6;748;5;0;0;5;0;0;5;5;149,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 F"
6;"3";"AD7";"M";22;"G";"Evolved";"Evolved";"Dioecious";"3";2516;1464;503,2;96;480;5;0;0;5;0;0;5;5;96;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 G"
6;"3";"AD7";"M";22;"G";"Evolved";"Evolved";"Dioecious";"4";2516;1464;503,2;196,8;984;5;0;0;5;0;0;5;5;196,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 G"
6;"3";"AD7";"M";22;"G";"Evolved";"Evolved";"Dioecious";"5";2516;1464;503,2;210,4;1052;5;0;0;5;0;0;5;5;210,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 G"
6;"3";"AD7";"M";22;"H";"Evolved";"Evolved";"Dioecious";"3";2084;1340;454;110,8;554;5;0;0;5;0;0;5;5;110,8;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 H"
6;"3";"AD7";"M";22;"H";"Evolved";"Evolved";"Dioecious";"4";2084;1340;454;157,2;786;5;0;0;5;0;0;5;5;157,2;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 H"
6;"3";"AD7";"M";22;"H";"Evolved";"Evolved";"Dioecious";"5";2084;1340;454;186;744;4;1;0;5;0;0;5;5;148,8;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 H"
6;"3";"AD7";"M";22;"I";"Evolved";"Evolved";"Dioecious";"3";2540;1564;508;72,4;362;5;0;0;5;0;0;5;5;72,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 I"
6;"3";"AD7";"M";22;"I";"Evolved";"Evolved";"Dioecious";"4";2540;1564;508;240,4;1202;5;0;0;5;0;0;5;5;240,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 I"
6;"3";"AD7";"M";22;"I";"Evolved";"Evolved";"Dioecious";"5";2540;1564;508;195,2;976;5;0;0;5;0;0;5;5;195,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 I"
6;"3";"AD7";"M";22;"K";"Evolved";"Evolved";"Dioecious";"3";2020;1438;553,5;143,5;574;4;0;0;5;0;0;5;5;114,8;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 K"
6;"3";"AD7";"M";22;"K";"Evolved";"Evolved";"Dioecious";"4";2020;1438;553,5;216;864;4;0;0;5;0;0;4;5;216;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 K"
6;"3";"AD7";"M";22;"K";"Evolved";"Evolved";"Dioecious";"5";2020;1438;553,5;194;582;3;0;0;5;0;0;4;5;145,5;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 3 K"
6;"3";"AD8";"M";16;"A";"Evolved";"Evolved";"Dioecious";"3";2608;1550;521,6;107,6;538;5;0;0;5;0;0;5;5;107,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 A"
6;"3";"AD8";"M";16;"A";"Evolved";"Evolved";"Dioecious";"4";2608;1550;521,6;202,4;1012;5;0;0;5;0;0;5;5;202,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 A"
6;"3";"AD8";"M";16;"A";"Evolved";"Evolved";"Dioecious";"5";2608;1550;521,6;211,6;1058;5;0;0;5;0;0;5;5;211,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 A"
6;"3";"AD8";"M";16;"B";"Evolved";"Evolved";"Dioecious";"3";2442;1462;488,4;114,4;572;5;0;0;5;0;0;5;5;114,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 B"
6;"3";"AD8";"M";16;"B";"Evolved";"Evolved";"Dioecious";"4";2442;1462;488,4;178;890;5;0;0;5;0;0;5;5;178;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 B"
6;"3";"AD8";"M";16;"B";"Evolved";"Evolved";"Dioecious";"5";2442;1462;488,4;196;980;5;0;0;5;0;0;5;5;196;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 B"
6;"3";"AD8";"M";16;"C";"Evolved";"Evolved";"Dioecious";"3";2014;1238;503,5;84,5;338;4;1;0;4;0;0;5;5;67,6;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 C"
6;"3";"AD8";"M";16;"C";"Evolved";"Evolved";"Dioecious";"4";2014;1238;503,5;225;900;4;0;0;4;0;0;4;4;225;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 C"
6;"3";"AD8";"M";16;"C";"Evolved";"Evolved";"Dioecious";"5";2014;1238;503,5;194;776;4;0;0;4;0;0;4;4;194;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 C"
6;"3";"AD8";"M";16;"D";"Evolved";"Evolved";"Dioecious";"3";2786;1676;557,2;94,8;474;5;0;0;5;0;0;5;5;94,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 D"
6;"3";"AD8";"M";16;"D";"Evolved";"Evolved";"Dioecious";"4";2786;1676;557,2;240,4;1202;5;0;0;5;0;0;5;5;240,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 D"
6;"3";"AD8";"M";16;"D";"Evolved";"Evolved";"Dioecious";"5";2786;1676;557,2;222;1110;5;0;0;5;0;0;5;5;222;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 D"
6;"3";"AD8";"M";16;"E";"Evolved";"Evolved";"Dioecious";"3";2284;1290;506,5;60,4;302;5;0;0;5;0;0;5;5;60,4;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 E"
6;"3";"AD8";"M";16;"E";"Evolved";"Evolved";"Dioecious";"4";2284;1290;506,5;197,6;988;5;0;0;5;0;0;5;5;197,6;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 E"
6;"3";"AD8";"M";16;"E";"Evolved";"Evolved";"Dioecious";"5";2284;1290;506,5;248,5;994;4;0;0;5;0;0;5;5;198,8;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 E"
6;"3";"AD8";"M";16;"F";"Evolved";"Evolved";"Dioecious";"3";2576;1804;515,2;145,6;728;5;0;0;5;0;0;5;5;145,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 F"
6;"3";"AD8";"M";16;"F";"Evolved";"Evolved";"Dioecious";"4";2576;1804;515,2;215,2;1076;5;0;0;5;0;0;5;5;215,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 F"
6;"3";"AD8";"M";16;"F";"Evolved";"Evolved";"Dioecious";"5";2576;1804;515,2;154,4;772;5;0;0;5;0;0;5;5;154,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 F"
6;"3";"AD8";"M";16;"G";"Evolved";"Evolved";"Dioecious";"3";2450;1828;579,1;133,6;668;5;0;0;5;0;0;5;5;133,6;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 G"
6;"3";"AD8";"M";16;"G";"Evolved";"Evolved";"Dioecious";"4";2450;1828;579,1;290;1160;4;0;0;5;0;0;5;5;232;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 G"
6;"3";"AD8";"M";16;"G";"Evolved";"Evolved";"Dioecious";"5";2450;1828;579,1;155,5;622;4;0;0;5;0;0;4;5;155,5;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 G"
6;"3";"AD8";"M";16;"H";"Evolved";"Evolved";"Dioecious";"3";2644;1626;579,7;122,4;612;5;0;0;4;0;0;5;5;122,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 H"
6;"3";"AD8";"M";16;"H";"Evolved";"Evolved";"Dioecious";"4";2644;1626;579,7;202,8;1014;4;0;1;4;0;0;5;4;202,8;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 H"
6;"3";"AD8";"M";16;"H";"Evolved";"Evolved";"Dioecious";"5";2644;1626;579,7;254,5;1018;4;0;0;4;0;0;4;4;254,5;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 H"
6;"3";"AD8";"M";16;"I";"Evolved";"Evolved";"Dioecious";"3";2488;1534;497,6;109,2;546;5;0;0;5;0;0;5;5;109,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 I"
6;"3";"AD8";"M";16;"I";"Evolved";"Evolved";"Dioecious";"4";2488;1534;497,6;197,6;988;5;0;0;5;0;0;5;5;197,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 I"
6;"3";"AD8";"M";16;"I";"Evolved";"Evolved";"Dioecious";"5";2488;1534;497,6;190,8;954;5;0;0;5;0;0;5;5;190,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 I"
6;"3";"AD8";"M";16;"K";"Evolved";"Evolved";"Dioecious";"3";2644;1836;528,8;145,2;726;5;0;0;5;0;0;5;5;145,2;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 K"
6;"3";"AD8";"M";16;"K";"Evolved";"Evolved";"Dioecious";"4";2644;1836;528,8;222;1110;5;0;0;5;0;0;5;5;222;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 K"
6;"3";"AD8";"M";16;"K";"Evolved";"Evolved";"Dioecious";"5";2644;1836;528,8;161,6;808;5;0;0;4;0;0;5;5;161,6;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD8 3 K"
6;"3";"D00_R1";"M";12;"A";"Evolved";"Ancestral";"Dioecious";"3";2644;1380;528,8;89,6;448;5;0;0;5;0;0;5;5;89,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 A"
6;"3";"D00_R1";"M";12;"A";"Evolved";"Ancestral";"Dioecious";"4";2644;1380;528,8;186,4;932;5;0;0;5;0;0;5;5;186,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 A"
6;"3";"D00_R1";"M";12;"A";"Evolved";"Ancestral";"Dioecious";"5";2644;1380;528,8;252,8;1264;5;0;0;5;0;0;5;5;252,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 A"
6;"3";"D00_R1";"M";12;"B";"Evolved";"Ancestral";"Dioecious";"3";2700;1732;540;121,6;608;5;0;0;5;0;0;5;5;121,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 B"
6;"3";"D00_R1";"M";12;"B";"Evolved";"Ancestral";"Dioecious";"4";2700;1732;540;224,8;1124;5;0;0;5;0;0;5;5;224,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 B"
6;"3";"D00_R1";"M";12;"B";"Evolved";"Ancestral";"Dioecious";"5";2700;1732;540;193,6;968;5;0;0;5;0;0;5;5;193,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 B"
6;"3";"D00_R1";"M";12;"C";"Evolved";"Ancestral";"Dioecious";"3";2056;1142;514;55;220;4;1;0;4;0;0;5;5;44;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 C"
6;"3";"D00_R1";"M";12;"C";"Evolved";"Ancestral";"Dioecious";"4";2056;1142;514;230,5;922;4;0;0;4;0;0;4;4;230,5;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 C"
6;"3";"D00_R1";"M";12;"C";"Evolved";"Ancestral";"Dioecious";"5";2056;1142;514;228,5;914;4;0;0;4;0;0;4;4;228,5;20;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 C"
6;"3";"D00_R1";"M";12;"D";"Evolved";"Ancestral";"Dioecious";"3";2432;1672;486,4;86,8;434;5;0;0;5;0;0;5;5;86,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 D"
6;"3";"D00_R1";"M";12;"D";"Evolved";"Ancestral";"Dioecious";"4";2432;1672;486,4;247,6;1238;5;0;0;5;0;0;5;5;247,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 D"
6;"3";"D00_R1";"M";12;"D";"Evolved";"Ancestral";"Dioecious";"5";2432;1672;486,4;152;760;5;0;0;5;0;0;5;5;152;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 D"
6;"3";"D00_R1";"M";12;"E";"Evolved";"Ancestral";"Dioecious";"3";3172;1808;634,4;105,2;526;5;0;0;5;0;0;5;5;105,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 E"
6;"3";"D00_R1";"M";12;"E";"Evolved";"Ancestral";"Dioecious";"4";3172;1808;634,4;256,4;1282;5;0;0;5;0;0;5;5;256,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 E"
6;"3";"D00_R1";"M";12;"E";"Evolved";"Ancestral";"Dioecious";"5";3172;1808;634,4;272,8;1364;5;0;0;5;0;0;5;5;272,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 E"
6;"3";"D00_R1";"M";12;"F";"Evolved";"Ancestral";"Dioecious";"3";2822;1830;564,4;154;770;5;0;0;5;0;0;5;5;154;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 F"
6;"3";"D00_R1";"M";12;"F";"Evolved";"Ancestral";"Dioecious";"4";2822;1830;564,4;212;1060;5;0;0;5;0;0;5;5;212;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 F"
6;"3";"D00_R1";"M";12;"F";"Evolved";"Ancestral";"Dioecious";"5";2822;1830;564,4;198,4;992;5;0;0;5;0;0;5;5;198,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 F"
6;"3";"D00_R1";"M";12;"G";"Evolved";"Ancestral";"Dioecious";"3";2348;1708;469,6;134,4;672;5;0;0;5;0;0;5;5;134,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 G"
6;"3";"D00_R1";"M";12;"G";"Evolved";"Ancestral";"Dioecious";"4";2348;1708;469,6;207,2;1036;5;0;0;5;0;0;5;5;207,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 G"
6;"3";"D00_R1";"M";12;"G";"Evolved";"Ancestral";"Dioecious";"5";2348;1708;469,6;128;640;5;0;0;5;0;0;5;5;128;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 G"
6;"3";"D00_R1";"M";12;"H";"Evolved";"Ancestral";"Dioecious";"3";1982;1338;428,6;132,4;662;5;0;0;5;0;0;5;5;132,4;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 H"
6;"3";"D00_R1";"M";12;"H";"Evolved";"Ancestral";"Dioecious";"4";1982;1338;428,6;135,2;676;5;0;0;5;0;0;5;5;135,2;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 H"
6;"3";"D00_R1";"M";12;"H";"Evolved";"Ancestral";"Dioecious";"5";1982;1338;428,6;161;644;4;0;0;5;0;0;5;5;128,8;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 H"
6;"3";"D00_R1";"M";12;"I";"Evolved";"Ancestral";"Dioecious";"3";2454;1568;490,8;97,6;488;5;0;0;5;0;0;5;5;97,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 I"
6;"3";"D00_R1";"M";12;"I";"Evolved";"Ancestral";"Dioecious";"4";2454;1568;490,8;216;1080;5;0;0;5;0;0;5;5;216;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 I"
6;"3";"D00_R1";"M";12;"I";"Evolved";"Ancestral";"Dioecious";"5";2454;1568;490,8;177,2;886;5;0;0;5;0;0;5;5;177,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 I"
6;"3";"D00_R1";"M";12;"K";"Evolved";"Ancestral";"Dioecious";"3";2254;1574;450,8;96,8;484;5;0;0;4;0;0;5;5;96,8;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 K"
6;"3";"D00_R1";"M";12;"K";"Evolved";"Ancestral";"Dioecious";"4";2254;1574;450,8;218;1090;5;0;0;4;0;0;5;4;218;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 K"
6;"3";"D00_R1";"M";12;"K";"Evolved";"Ancestral";"Dioecious";"5";2254;1574;450,8;136;680;5;0;0;4;0;0;5;4;136;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R1 3 K"
6;"3";"D00_R2";"M";13;"A";"Evolved";"Ancestral";"Dioecious";"3";2208;1182;441,6;94,4;472;5;0;0;5;0;0;5;5;94,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 A"
6;"3";"D00_R2";"M";13;"A";"Evolved";"Ancestral";"Dioecious";"4";2208;1182;441,6;142;710;5;0;0;5;0;0;5;5;142;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 A"
6;"3";"D00_R2";"M";13;"A";"Evolved";"Ancestral";"Dioecious";"5";2208;1182;441,6;205,2;1026;5;0;0;5;0;0;5;5;205,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 A"
6;"3";"D00_R2";"M";13;"B";"Evolved";"Ancestral";"Dioecious";"3";2332;1408;466,4;88;440;5;0;0;5;0;0;5;5;88;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 B"
6;"3";"D00_R2";"M";13;"B";"Evolved";"Ancestral";"Dioecious";"4";2332;1408;466,4;193,6;968;5;0;0;4;0;0;5;5;193,6;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 B"
6;"3";"D00_R2";"M";13;"B";"Evolved";"Ancestral";"Dioecious";"5";2332;1408;466,4;184,8;924;5;0;0;4;0;0;5;4;184,8;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 B"
6;"3";"D00_R2";"M";13;"C";"Evolved";"Ancestral";"Dioecious";"3";2516;1278;503,2;84,4;422;5;0;0;4;0;0;5;5;84,4;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 C"
6;"3";"D00_R2";"M";13;"C";"Evolved";"Ancestral";"Dioecious";"4";2516;1278;503,2;171,2;856;5;0;0;3;0;0;5;4;171,2;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 C"
6;"3";"D00_R2";"M";13;"C";"Evolved";"Ancestral";"Dioecious";"5";2516;1278;503,2;247,6;1238;5;0;0;3;0;0;5;3;247,6;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 C"
6;"3";"D00_R2";"M";13;"D";"Evolved";"Ancestral";"Dioecious";"3";2402;1424;480,4;65,6;328;5;0;0;4;0;0;5;5;65,6;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 D"
6;"3";"D00_R2";"M";13;"D";"Evolved";"Ancestral";"Dioecious";"4";2402;1424;480,4;219,2;1096;5;0;0;4;0;0;5;4;219,2;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 D"
6;"3";"D00_R2";"M";13;"D";"Evolved";"Ancestral";"Dioecious";"5";2402;1424;480,4;195,6;978;5;0;0;4;0;0;5;4;195,6;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 D"
6;"3";"D00_R2";"M";13;"E";"Evolved";"Ancestral";"Dioecious";"3";2400;1526;523,7;106,8;534;5;0;0;4;0;0;5;5;106,8;20;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 E"
6;"3";"D00_R2";"M";13;"E";"Evolved";"Ancestral";"Dioecious";"4";2400;1526;523,7;198,4;992;5;0;0;3;0;0;5;4;198,4;20;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 E"
6;"3";"D00_R2";"M";13;"E";"Evolved";"Ancestral";"Dioecious";"5";2400;1526;523,7;218,5;874;4;1;0;3;0;0;5;3;174,8;20;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 E"
6;"3";"D00_R2";"M";13;"F";"Evolved";"Ancestral";"Dioecious";"3";2210;1354;484,8;133,2;666;5;0;0;5;0;0;5;5;133,2;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 F"
6;"3";"D00_R2";"M";13;"F";"Evolved";"Ancestral";"Dioecious";"4";2210;1354;484,8;137,6;688;5;0;0;5;0;0;5;5;137,6;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 F"
6;"3";"D00_R2";"M";13;"F";"Evolved";"Ancestral";"Dioecious";"5";2210;1354;484,8;214;856;4;0;0;5;0;0;5;5;171,2;20;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 F"
6;"3";"D00_R2";"M";13;"G";"Evolved";"Ancestral";"Dioecious";"3";2776;1746;555,2;120,4;602;5;0;0;5;0;0;5;5;120,4;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 G"
6;"3";"D00_R2";"M";13;"G";"Evolved";"Ancestral";"Dioecious";"4";2776;1746;555,2;228,8;1144;5;0;0;5;0;0;5;5;228,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 G"
6;"3";"D00_R2";"M";13;"G";"Evolved";"Ancestral";"Dioecious";"5";2776;1746;555,2;206;1030;5;0;0;5;0;0;5;5;206;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 G"
6;"3";"D00_R2";"M";13;"H";"Evolved";"Ancestral";"Dioecious";"3";2630;1642;526;140,8;704;5;0;0;5;0;0;5;5;140,8;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 H"
6;"3";"D00_R2";"M";13;"H";"Evolved";"Ancestral";"Dioecious";"4";2630;1642;526;187,6;938;5;0;0;4;0;0;5;5;187,6;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 H"
6;"3";"D00_R2";"M";13;"H";"Evolved";"Ancestral";"Dioecious";"5";2630;1642;526;197,6;988;5;0;0;3;0;0;5;4;197,6;0;40;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 H"
6;"3";"D00_R2";"M";13;"I";"Evolved";"Ancestral";"Dioecious";"3";2236;1524;447,2;136;680;5;0;0;4;0;0;5;5;136;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 I"
6;"3";"D00_R2";"M";13;"I";"Evolved";"Ancestral";"Dioecious";"4";2236;1524;447,2;168,8;844;5;0;0;4;0;0;5;4;168,8;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 I"
6;"3";"D00_R2";"M";13;"I";"Evolved";"Ancestral";"Dioecious";"5";2236;1524;447,2;142,4;712;5;0;0;4;0;0;5;4;142,4;0;20;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 I"
6;"3";"D00_R2";"M";13;"K";"Evolved";"Ancestral";"Dioecious";"3";2428;1772;485,6;103,2;516;5;0;0;5;0;0;5;5;103,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 K"
6;"3";"D00_R2";"M";13;"K";"Evolved";"Ancestral";"Dioecious";"4";2428;1772;485,6;251,2;1256;5;0;0;5;0;0;5;5;251,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 K"
6;"3";"D00_R2";"M";13;"K";"Evolved";"Ancestral";"Dioecious";"5";2428;1772;485,6;131,2;656;5;0;0;5;0;0;5;5;131,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R2 3 K"
6;"3";"D00_R3";"M";32;"A";"Evolved";"Ancestral";"Dioecious";"3";2254;1420;450,8;100,8;504;5;0;0;5;0;0;5;5;100,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 A"
6;"3";"D00_R3";"M";32;"A";"Evolved";"Ancestral";"Dioecious";"4";2254;1420;450,8;183,2;916;5;0;0;5;0;0;5;5;183,2;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 A"
6;"3";"D00_R3";"M";32;"A";"Evolved";"Ancestral";"Dioecious";"5";2254;1420;450,8;166,8;834;5;0;0;5;0;0;5;5;166,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 A"
6;"3";"D00_R3";"M";32;"B";"Evolved";"Ancestral";"Dioecious";"3";2034;1092;406,8;48,8;244;5;0;0;5;0;0;5;5;48,8;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 B"
6;"3";"D00_R3";"M";32;"B";"Evolved";"Ancestral";"Dioecious";"4";2034;1092;406,8;169,6;848;5;0;0;5;0;0;5;5;169,6;0;0;"M_Dioecious";"M_Dioecious_Ancestral";"D00_R3 3 B"
